term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
CPC006_JHUEM2_6H_H15_NVP-AUY922_10uM up	407f804c-06de-4dc1-805a-8385063319f3	250	6.052147307518709e-13	1.0154323013291426e-06	18.134400000000003	12	CPC006	JHUEM2	6H	H15	NVP-AUY922	10uM	up
FIBR006_MCLF033SZ_6H_N12_BRD-K73261812_4uM up	84b3d4fb-2aa8-41f1-9e33-554c1ff3cb0a	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	FIBR006	MCLF033SZ	6H	N12	BRD-K73261812	4uM	up
ASG002_A204_24H_N22_afatinib_10uM up	5260a9b9-0d59-4d47-8357-3db4afe931a4	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	ASG002	A204	24H	N22	afatinib	10uM	up
LKCP002_A549_48H_O10_azacitidine_10uM up	49d923ac-1c65-46e7-8fc9-a185b52fbd6b	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	LKCP002	A549	48H	O10	azacitidine	10uM	up
XPR015_ES2.311_96H_G04_CUL2 down	a5de9636-f684-4c75-87b3-c6879a11b756	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	XPR015	ES2.311	96H	G04	CUL2	N/A	down
CPC016_MCF7_24H_P19_tetramethylsilane_10uM down	e3951fd4-60eb-4ddf-9af1-5af8755ebe9f	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	CPC016	MCF7	24H	P19	tetramethylsilane	10uM	down
LKCP002_A549_6H_M01_gossypol_10uM up	be8c69cf-8c9f-468c-a556-13d9d5330320	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	LKCP002	A549	6H	M01	gossypol	10uM	up
LCP001_MCF10A.WT_12H_A10_ICG-001_10uM up	794e7ed5-bbfb-4910-9852-282e63abdde3	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	LCP001	MCF10A.WT	12H	A10	ICG-001	10uM	up
ASG003_XC.P909_24H_G12_AZD-5363_0.12uM down	5f4a25a5-a38c-4219-afbe-35692cb5dc97	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	ASG003	XC.P909	24H	G12	AZD-5363	0.12uM	down
LCP001_MCF10A.WT_3H_A10_ICG-001_10uM up	4ccbb9b2-c614-4d3d-81dc-1ba9062d3c7e	250	1.7850245785841077e-11	1.6638462017062826e-06	16.6232	11	LCP001	MCF10A.WT	3H	A10	ICG-001	10uM	up
