term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
ERAM001_A549_24H_G22_BRD-K24238120_6.66uM up	d9e1833c-3b3a-4cf9-8135-8e120ce30a3e	250	1.2495150558323256e-25	6.988142027502517e-20	4.266168539325842	67	ERAM001	A549	24H	G22	BRD-K24238120	6.66uM	up
REP.A005_HELA_24H_O03_MG-132_20uM up	02753dee-6df1-4b2b-9e02-34b0ad90b30d	250	1.2495150558323256e-25	6.988142027502517e-20	4.266168539325842	67	REP.A005	HELA	24H	O03	MG-132	20uM	up
LJP009_ASC.C_24H_N15_JNK-IN-5A_1.11uM up	b9cafb9c-9981-41e9-9a84-0271c043b624	250	1.2495150558323256e-25	6.988142027502517e-20	4.266168539325842	67	LJP009	ASC.C	24H	N15	JNK-IN-5A	1.11uM	up
XPR034_BICR6.311_96H_I05_CDK12 up	f442c6dd-73d4-4d9e-a79d-2bc3e1aa4fcd	250	4.46254547432939e-24	1.8718202773893054e-18	4.138820224719101	65	XPR034	BICR6.311	96H	I05	CDK12	N/A	up
REP.A009_MCF7_24H_D06_seocalcitol_0.04uM up	1dc2d16f-7fec-4a70-b46a-6967bbb9a089	250	2.5785695227045966e-23	6.180481197201979e-18	4.07514606741573	64	REP.A009	MCF7	24H	D06	seocalcitol	0.04uM	up
CRCGN007_HEPG2_24H_O22_BRD-K37104903_4uM up	247eca44-1c60-4400-9fe5-bf91b1bdfd0b	250	2.5785695227045966e-23	6.180481197201979e-18	4.07514606741573	64	CRCGN007	HEPG2	24H	O22	BRD-K37104903	4uM	up
REP.B009_PC3_24H_E20_clomifene_0.74uM up	7aee24c7-5598-4b8e-9f5e-3639dc74c7be	250	2.5785695227045966e-23	6.180481197201979e-18	4.07514606741573	64	REP.B009	PC3	24H	E20	clomifene	0.74uM	up
REP.B009_JURKAT_24H_I10_aliskiren_0.08uM up	d1fed9f8-693a-4fea-ad92-e5683c7ff930	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.B009	JURKAT	24H	I10	aliskiren	0.08uM	up
XPR031_ES2.311_96H_E07_OSM up	3aa3e9d6-36fa-4448-b486-ccd50ab24761	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	XPR031	ES2.311	96H	E07	OSM	N/A	up
REP.A016_HT29_24H_K07_MG-132_20uM up	ec568b7e-c3ce-459d-bacf-5e75775b0582	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.A016	HT29	24H	K07	MG-132	20uM	up
REP.A009_HA1E_24H_I18_donitriptan_0.04uM up	0b39fc2a-d3c5-494d-aebd-78b48f2a4f1d	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.A009	HA1E	24H	I18	donitriptan	0.04uM	up
REP.B027_YAPC_24H_J05_droperidol_0.03uM up	264c7a10-37ff-4804-9db3-2ead8a7f6587	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.B027	YAPC	24H	J05	droperidol	0.03uM	up
LJP007_THP1_24H_K13_HG-9-91-01_10uM up	0fe5e557-8c4c-4e3b-96ca-a9d27b4c1614	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	LJP007	THP1	24H	K13	HG-9-91-01	10uM	up
REP.A013_A375_24H_O22_dexniguldipine_0.37uM down	dd664cdb-a159-4ba6-a8a8-888e9dfa7721	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.A013	A375	24H	O22	dexniguldipine	0.37uM	down
REP.A010_A375_24H_P21_BMY-14802_1.11uM up	a1188538-ad95-4211-a78f-787f6210a95f	250	1.456506460624095e-22	1.4374904836278878e-17	4.011471910112359	63	REP.A010	A375	24H	P21	BMY-14802	1.11uM	up
